sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds
CC(Cl)C(=O)NCC=1C=CC=NC1OC=2C=CC=C(C2)S(C)(=O)=O,Z1562143931,368.836,368.836,1.052,-3.862,1,4,85.36,7
Cl.CC(Cl)C(=O)N(C)CCC1CCCCN1C,Z4152458998,283.237,246.777,2.21,-2.152,0,2,23.55,5
CC(Cl)C(=O)N1CCCCC1C2=NC(=CS2)C(C)(C)C,Z1562145059,314.875,314.875,2.851,-3.405,0,2,33.2,4
CC(Cl)C(=O)NCCNS(=O)(=O)CC=1C=CON1,Z1562147083,295.744,295.744,-0.537,-1.42,2,4,101.3,8
CC(Cl)C(=O)NCC1CCCCC1OCC(F)(F)F,Z1562143609,301.733,301.733,2.902,-4.11,1,2,38.33,7
CC(Cl)C(=O)NCC(CO)CC=1C=CC=CC1OC(F)(F)F,Z1562147825,339.738,339.738,2.85,-4.263,2,3,58.56,9
O=C(CCl)NCC1=NC2=CC(Cl)=CC=C2S1,Z1562129912,275.155,275.155,2.241,-3.222,1,2,41.99,4
CC(Cl)C(=O)NC1CCN(CC2=CSC=N2)CC1,Z1562136605,287.81,287.81,0.254,-2.409,1,3,45.23,5
COC=1C=CC(=CC1)S(=O)(=O)N2CCCN(CC2)C(=O)CCl,Z1562149684,346.831,346.831,1.351,-2.927,0,4,66.92,3
CCOC(C)C1=NC(=CS1)CN(C)C(=O)C(C)Cl,Z1562144869,290.811,290.811,0.948,-2.09,0,3,42.43,7
CC(Cl)C(=O)N1CCC(CC1)C2=NC=3C=C(F)C=CC3S2,Z1562146555,326.818,326.818,2.639,-4.071,0,2,33.2,3
CC(Cl)C(=O)NCC(C=1C(F)=CC=CC1F)N2CC(C)OC(C)C2,Z1562142023,360.827,360.827,3.442,-3.787,1,3,41.57,6
CC(Cl)C(=O)NC=1C=CC(F)=C(C1)S(=O)(=O)NC2CC2,Z1562143751,320.769,320.769,2.46,-3.783,2,3,75.27,6
CC(Cl)C(=O)NC=1C=CC=2N=C(OC2C1)C3CC3,Z1562147273,264.708,264.708,2.91,-3.397,1,2,55.13,4
COC=1C=C(OC)C=2C=C(CCCNC(=O)CCl)NC2C1,Z1562147690,310.776,310.776,2.028,-3.279,2,3,63.35,8
CC(Cl)C(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC(F)=CC2,Z1562148811,334.773,334.773,3.001,-5.094,2,2,58.2,7
CNC(=O)C=1C=CC(=CC1)NC(=O)C(C#N)=CC=2C=C(C)N(C2C)C=3C=CC=C(Cl)C3,Z192862194,432.903,432.903,4.92,-5.7,2,3,86.92,7
CC(C=1C=CC=C(C1)[N+]([O-])=O)N(C)C(=O)C2CCN(CC2)S(=O)(=O)C=CC=3C=CC=CC3,Z102690104,457.545,457.545,2.709,-5.04,0,5,100.83,8
CCCN(CC(=O)N1CCN(CC1)S(=O)(=O)C=CC=2C=CC=CC2)CC3=NN=C(O3)C4=CC=CO4,Z106248074,499.585,499.585,2.962,-4.44,0,6,112.99,11
CCC=1C=CC=C(C1)N(C#N)CC2CCOC2,Z1408461977,230.306,230.306,2.611,-3.477,0,3,36.26,4
O=C(CN(CC=1C=CC=CC1F)C2CC2)N3CCN(CC3)S(=O)(=O)C=CC=4C=CC=CC4,Z106676526,457.563,457.563,4.695,-4.89,0,4,60.93,9
O=S(=O)(C=CC=1C=CC=CC1)N(CC=2C=C(ON2)C3=CC=CO3)CC=4C=CC=CC4,Z107055816,420.483,420.483,4.877,-5.319,0,3,76.55,8
COC(=O)C=1C=CC(=CC1)N2C(C)=CC(C3=CSC(=N3)NC(C)=C(C#N)C(N)=O)=C2C,Z107732572,435.501,435.501,4.576,-4.6,2,5,123.03,7
CCOC(=O)C1=C(NC(C)=C(C#N)C(N)=O)SC(C)=C1C=2C=CC(F)=CC2,Z107732654,387.43,387.43,4.674,-5.79,2,4,105.21,7
N#CC(=CC=1C=NN(C1)CC=2C=CC=CC2)C(=O)NC3=NC=CS3,Z114893878,335.385,335.385,2.296,-3.735,1,4,83.6,6
CC1=CC(C=C(C#N)C(=O)NNC(=O)C2=CSC(=N2)N3CCOCC3)=C(C)N1C=4C=CC=CC4C,Z287802322,490.58,490.58,4.289,-5.588,2,6,112.28,8
O=S(=O)(C=CC=1C=CC=CC1)N(CC2=CC=C(Br)C=C2F)CC=3C=CC=CN3,Z826994908,461.349,461.349,4.923,-5.748,0,3,50.27,7
COCCN1C(=O)C(C1C=2C=CC(=CC2)[N+]([O-])=O)N3CCSC3=O,Z830625260,351.379,351.379,1.55,-4.47,0,5,92.99,6
N#CC(=CC=1C=CC=C(C1)OC=2C=CC=C(C2)C(F)(F)F)C(=O)NC3CC3,Z131081776,372.341,372.341,4.791,-5.808,1,2,62.12,7
CC=1C=CC(=CC1C)C2C(C(=O)N2CC3=CC=CS3)N4C=NN=N4,Z831173120,339.417,339.417,3.239,-5.03,0,4,63.91,4
CC=1C=CC=CC1C2C(C(=O)N2CCC3=CC=CS3)N4C=NN=N4,Z832079362,339.417,339.417,3.285,-4.57,0,4,63.91,5
CN(C)C=1C=CC(C=C(C#N)C(=O)NCC=2C=CC=CC2OC(F)(F)F)=CC1,Z285529862,389.372,389.372,4.123,-5.33,1,4,65.36,8
CCC(CC)C=1C=C(CNC(=O)C(C#N)=CC2=CC=CO2)ON1,Z1266792554,313.352,313.352,2.34,-4.18,1,3,92.06,8
CC(NC(=O)C(C#N)=CC1=CNN=C1C=2C=CC(Br)=CC2)C=3C=CC(F)=CC3,Z295501730,439.281,439.281,4.486,-6.29,2,3,81.57,6
O=C(CSC1=NN=NN1CC2CCCO2)N3CCN(CC3)S(=O)(=O)C=CC=4C=CC=CC4,Z152045008,478.591,478.591,2.161,-4.506,0,7,110.52,9
C=CC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2)OCC3=CN4C=CC=CC4=N3,Z1139945350,426.468,426.468,2.801,-5.552,2,4,84.73,10
C=CC(=O)N1CCC(CC1)C(=O)N2CCC3=CC(Cl)=C(Cl)C=C3C2C,Z1581804084,381.296,381.296,2.169,-4.747,0,2,40.62,4
CC=1C=CC(C)=C(C1)NC(=O)C(C#N)=C2SCC(=O)N2C3=CC=CC=C3C(F)(F)F,Z169913950,431.433,431.433,2.846,-6.21,1,3,73.2,5
C1=CC(=CC=C1OCC2CO2)C3=NOC(=N3)C4CCCO4,Z3991577892,288.299,288.299,1.143,-3.308,0,5,69.91,5
O=C(C=1C=CC(=CC1)OCC2CO2)N3CCC=4SC=CC4C3,Z3991577931,315.389,315.389,2.513,-4.223,0,3,42.07,5
CN1N=CC=C1C=2C=C(F)C=CC2OCC3CO3,Z3991577935,248.253,248.253,1.586,-2.782,0,3,39.58,4
COC=1C=CC(Cl)=C2C1CCCC2N(C)C(=O)C(C)Cl,Z3995632521,316.223,316.223,3.853,-4.298,0,2,29.54,4
CC(Cl)C(=O)N1CCC=2N=C(N=CC2C1)N3CCOCC3,Z3995632538,310.779,310.779,-0.474,-3.145,0,5,58.56,3
CC(Cl)C(=O)N1CCCC(C1)NC(=O)C=2C=CC(=CC2)C(F)(F)F,Z3995632622,362.775,362.775,3.141,-5.049,1,2,49.41,6
CC(Cl)C(=O)NC=1C=CC(=O)N(C1)CC=2C=CC(F)=CC2F,Z3995633185,326.726,326.726,2.589,-3.877,1,2,49.41,5
CC(Cl)C(=O)NC(C=1C=CC=C(F)C1)C=2C=CC=CN2,Z3995633274,292.736,292.736,2.086,-3.948,1,2,41.99,5
COC(=O)C=1C=C(F)C=C(C1)C2(CC2)NC(=O)CCl,Z4024621857,285.699,285.699,2.019,-3.22,1,2,55.4,5
C=CC(=O)N(CC)CC(=O)NCCC1=NOC(=N1)C(C)(C)C,Z4049542524,308.377,308.377,0.575,-1.835,1,4,88.33,10
Cl.Cl.O=S(=O)(F)C=1C=CC(=CC1)C2=CN(CCC3CC4CCC(C3)N4)N=N2,Z7776670360,437.36,364.44,2.899,-3.68,1,5,76.88,5
Cl.Cl.CC1(C)COC(CN2C=C(N=N2)C=3C=CC(=CC3)S(=O)(=O)F)CN1,Z7772966905,427.323,354.402,2.332,-3.399,1,6,86.11,4
C=CC(=O)NC=1C=CC=C(C1)C(=O)N2CCCCC2C3CCC(=O)NC3=O,Z4087440508,369.415,369.415,0.879,-3.752,2,4,95.58,4
C=CC(=O)N1CCCC(C1)C(=O)NCC(C)CN2C=CC(=N2)C(F)(F)F,Z4087461097,372.386,372.386,2.043,-3.372,1,3,67.23,7
C=CC(=O)NCC(=O)N1CCC2(CC1)OCCC=3C=C(Cl)SC32,Z4088385404,354.853,354.853,0.703,-4.904,1,3,58.64,5
C=CC(=O)N1CCCC(C1)C(=O)NCC2=NOC=3CCC(F)(F)CC23,Z4089314804,353.365,353.365,0.245,-3.135,1,3,75.44,4
C=CC(=O)N(CC)CC(=O)N1CCC(CC1)C=2ON=C3CCCCC23,Z4090316115,345.437,345.437,1.373,-2.982,0,3,66.65,5
C=CC(=O)N(CC)CC(=O)N1CCC(CC1)C=2C=C(COC)ON2,Z4093008830,335.399,335.399,0.059,-1.839,0,4,75.88,9
C=CC(=O)N1CCCC(C1)C(=O)NCC2CC(C)(C)OC=3C=CC=CC32,Z4123799260,356.459,356.459,2.935,-4.009,1,3,58.64,4
C=CC(=O)NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CN2,Z4169983123,303.338,303.338,1.309,-3.441,2,4,88.16,6
C=CC(=O)NC=1C=CC(=CC1)C(=O)NCC(F)C2CCCCC2,Z4183308846,318.387,318.387,3.331,-5.375,2,2,58.2,8
O=C(CCl)NCC=1C=CC=C(C1)C=2C=CC=CC2,Z4189166415,259.731,259.731,3.451,-4.453,1,1,29.1,5
O=C(O)C(F)(F)F.O=S(=O)(F)C=1C=CC=C(C1)S(=O)(=O)N2CCCC(C2)C3CCCNC3,Z5719503108,504.52,390.496,2.824,-3.612,1,5,83.55,4
Cl.CCC(C)(N)C1=CN(N=N1)C=2C=CC(=CC2)S(=O)(=O)F,Z7772888877,334.799,298.338,2.477,-2.793,1,5,90.87,4
CCC(CC1=CN(N=N1)C=2C=CC(=CC2)S(=O)(=O)F)C(=O)OC,Z4209727865,341.36,341.36,3.033,-2.531,0,5,91.15,7
Cl.Cl.O=S(=O)(F)C=1C=CC(=CC1)N2C=C(CCNC3CCCC3)N=N2,Z7752962777,411.323,338.402,2.967,-3.448,1,5,76.88,6
Cl.Cl.O=S(=O)(F)C=1C=CC(=CC1)N2C=C(CNC3CCOC3)N=N2,Z7775912453,399.269,326.348,1.65,-2.964,1,6,86.11,5
Cl.Cl.CC(C)(C)NCC1=CN(N=N1)C=2C=CC(=CC2)S(=O)(=O)F,Z7740061587,385.286,312.365,2.893,-3.004,1,5,76.88,5
Cl.CNCCOCC1=CN(N=N1)C=2C=CC(=CC2)S(=O)(=O)F,Z7771564909,350.798,314.338,1.657,-1.735,1,6,86.11,7
COCCNCC1=CN(N=N1)C=2C=CC(=CC2)S(=O)(=O)F,Z4209728439,314.338,314.338,1.826,-1.272,1,6,86.11,7
Cl.O=S(=O)(F)C=1C=CC=CC1C=2C=CC=C(C2)CNC3CCOCC3,Z7797697453,385.882,349.422,3.193,-5.061,1,4,55.4,5
C=CC(=O)N1CCN(C(=O)C2=CC=C3C(=O)N(CC)C(S)=NC3=C2)[C@@H](C)C1,Z4230284183,386.47,386.47,1.693,-5.189,1,4,73.29,5
C=CC(=O)N1CCN(C(=O)COC=2C=CC=3OC(=O)C=C(C)C3C2)[C@@H](C)C1,Z4230286043,370.4,370.4,2.401,-4.964,0,4,76.15,6
C=CC(=O)N1CCN(C(=O)C=2N=C(N=CC2Cl)N3CCOCC3)[C@@H](C)C1,Z4230287081,379.842,379.842,0.472,-4.031,0,6,78.87,5
C=CC(=O)N1CCN(C(=O)C2=CC=CN(CC3=CC=CC(C)=C3)C2=O)[C@@H](C)C1,Z4230288466,379.453,379.453,2.016,-4.226,0,3,60.93,4
C=CC(=O)N1CCN(C(=O)CC2=COC(=N2)C=3C=CC(Cl)=CC3)[C@@H](C)C1,Z4230290160,373.834,373.834,2.597,-4.605,0,3,66.65,4
C=CC(=O)N1CCN(C(=O)C(C)C2=CC=C(Br)S2)[C@@H](C)C1,Z4230292374,371.294,371.294,2.95,-4.94,0,2,40.62,5
C=CC(=O)N1CCN(C(=O)C=2NC=3C=CC=CC3C2CC(N)=O)[C@@H](C)C1,Z4230311246,354.404,354.404,0.327,-4.105,2,3,99.5,6
C=CC(=O)N1CCN(C(=O)C2=CC=3SC=CC3N2CC(F)(F)F)[C@@H](C)C1,Z4230312733,385.406,385.406,2.45,-4.615,0,2,45.55,4
C=CC(=O)N(C)C=1C=CC(=CC1)C(=O)N2CCC(CC=3C=CC=CC3O)C2,Z4241945703,364.438,364.438,2.591,-4.706,1,3,60.85,5
O=C(C1CCCC1)N2CCC(C2)NCC=3C=CC(=CC3)OS(=O)(=O)F,Z4246903467,370.441,370.441,0.722,-4.261,1,4,75.71,6
O=S(=O)(F)OC=1C=CC(=CC1)CNC2CCN(C2)C3=CC=CC=C3F,Z4246933813,368.4,368.4,2.112,-4.423,1,4,58.64,6
C=CC(=O)N1CCC(CC1)C(=O)NC2CCN(C2)C=3N=C(Cl)N=CC3F,Z4246962155,381.833,381.833,-0.09,-4.723,1,5,78.43,4
C=CC(=O)N1CCC(CC1)C(=O)N2CCN(CC2)C3=NC(Br)=NN3,Z4254423158,397.271,397.271,-0.039,-4.453,1,5,85.43,3
CC1=C(OC=2C(C)=CC=C(C)C12)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,Z4262254229,377.389,377.389,2.791,-6.173,1,3,85.61,4
COC=1C=CC=C(C1)N2C=CC(=N2)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,Z4262269852,391.375,391.375,1.497,-4.466,1,5,99.52,6
CC=1C=CC=2CC(SC2C1)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,Z4262276865,367.418,367.418,2.047,-5.927,1,3,72.47,5
O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=CC=CC2C3CC3,Z4262293408,335.352,335.352,1.377,-5.499,1,3,72.47,6
CN1N=C2CCCCC2=C1C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,Z4262299442,353.37,353.37,0.725,-3.681,1,4,90.29,5
COC(=O)CC(C)CC(=O)NC=1C=CC(=CC1)OS(=O)(=O)F,Z4262302093,333.334,333.334,0.593,-2.884,1,4,98.77,9
COC=1C=NC=C(C1)C(=O)NC=2C=CC(=CC2)OS(=O)(=O)F,Z4262326692,326.302,326.302,0.727,-3.023,1,5,94.59,6
O=C(CC=1C=CC=2NC(=O)CCC2C1)NC=3C=CC(=CC3)OS(=O)(=O)F,Z4262345191,378.377,378.377,0.277,-3.706,2,4,101.57,5
O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)C=2C=C(C=CC2F)C(F)F,Z4262358477,363.286,363.286,1.204,-4.979,1,3,72.47,6
O=C(C=1C=NC=C(C1)OS(=O)(=O)F)N2C[C@H]3CC=CC[C@H]3C2,Z4262420393,326.345,326.345,-0.488,-2.993,0,4,76.57,4
CCC1CC(CCO1)NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262427364,332.35,332.35,-0.788,-2.618,1,5,94.59,6
C[C@H]1COC(C)(C)CN1C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262452109,332.35,332.35,-0.348,-2.499,0,5,85.8,4
CO[C@H]1CCCC[C@@H]1NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262475405,332.35,332.35,0.136,-2.461,1,5,94.59,6
CN(CC1(C)CCCO1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262530925,332.35,332.35,-0.678,-2.162,0,5,85.8,6
CC(C)(C)NC(=O)C=1C=CC=C(C1)NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262533515,395.407,395.407,0.38,-3.881,2,5,114.46,8
CC1(CNC(=O)C2=CN=CC(=C2)OS(=O)(=O)F)CCCCO1,Z4262548954,332.35,332.35,0.121,-2.469,1,5,94.59,6
CCC1COCCN(C1)C(=O)C=2C=NC=C(C2)OS(=O)(=O)F,Z4262552273,332.35,332.35,-0.984,-2.862,0,5,85.8,5
"CC[C@H]1C[C@H](CCO1)NC(=O)C=2C=NC=C(C2)OS(=O)(=O)F |&1:2,4,r|",Z4262581102,332.35,332.35,-0.788,-2.74,1,5,94.59,6
C=CC(=O)N(C)C=1C=CC(=CC1)C(=O)NC(C)C2(CC2)N3C=CN=N3,Z4266215930,339.393,339.393,1.324,-3.271,1,4,80.12,8
C=CC(=O)NC=1C=CC(=CC1)C(=O)NC[C@H]2C[C@H](C2)N3C=NC=N3,Z4267496009,325.366,325.366,-0.105,-3.57,2,4,88.91,8
O=C(NC=1C=CC(=CC1)OS(=O)(=O)F)N2CC3CCC(C2)O3,Z4317037540,330.334,330.334,-0.325,-3.364,1,4,84.94,5
O=C(NC=1C=CC=C(C1)N2CCCS2(=O)=O)C=3C=NC=C(C3)OS(=O)(=O)F,Z4317509583,415.419,415.419,-0.729,-3.466,1,6,122.74,6
CN1C=CC(=N1)N(CC=2C=CC(=CC2)C3CCC3)C(=O)CCl,Z4323302610,317.813,317.813,3.105,-4.659,0,2,38.13,5
C=CC(=O)N(CCC1=CCCCC1)CC2=CN(N=N2)C3CCC3,Z4323321977,314.426,314.426,2.037,-3.437,0,3,51.02,8
C=CC(=O)N(CC1=CC=CC=C1N2CCCCC2)CC(C)(C)O,Z4323336354,316.439,316.439,2.369,-3.434,1,3,43.78,7
C=CC(=O)N(CC=1C(C)=NOC1C)C2CCCC=3SC=CC32,Z4323336680,316.42,316.42,2.765,-3.262,0,2,46.34,5
C=CC(=O)N(CC(C)(C)COC)C1CCOC2=CC=C(F)C=C21,Z4323345485,321.387,321.387,2.777,-3.698,0,3,38.77,7
CN1C=C(N=N1)N(CC2=CC=C3OC(C)(C)CCC3=C2)C(=O)CCl,Z4323352546,348.828,348.828,2.317,-3.338,0,4,60.25,4
COC=1C=C(F)C=C(C1)CN(C(=O)CCl)C2CC(F)(F)C2,Z4323361791,321.723,321.723,2.08,-3.877,0,2,29.54,5
C=CC(=O)N(CC=1N=CC=C2CCCCC12)C3CCCC(C3)OC,Z4323369798,328.449,328.449,2.78,-3.801,0,3,42.43,5
C=CC(=O)NCC1=CC=CC=C1C(=O)N2CC=3NC(=O)NC(=O)C3C2,Z4899880280,340.334,340.334,-1.434,-4.054,3,4,107.61,6
C=CC(=O)NCC=1C=CC=CC1C(=O)NCCCCC=2C=CC(=CC2)[N+]([O-])=O,Z4899881889,381.426,381.426,2.312,-5.528,2,4,101.34,12
C#CCC1CN(CCO1)C(=O)C=2C=CC=CC2CNC(=O)C=C,Z4899884837,312.364,312.364,0.534,-3.725,1,3,58.64,7
C=CC(=O)NCC1=CC=CC=C1C(=O)NC=2C(C)=NN(C2C)C3CCS(=O)(=O)C3,Z4899897710,416.496,416.496,-2.471,-2.951,2,5,110.16,6
C=CC(=O)N1CCCC1C=2C=CC(=CC2)C(=O)NC=3C=CNC3C(=O)OCC,Z4900119988,381.426,381.426,1.929,-4.744,2,3,91.5,7
CC=1C=CC=C(C1)C(C(C)C)N(CC2=CN(C)N=N2)C(=O)CCl,Z4932928023,334.844,334.844,2.311,-3.24,0,3,51.02,6
CC1=NC(=CO1)CCN(CC2=CC=CC=3CCOC23)C(=O)CCl,Z4933790452,334.798,334.798,1.448,-2.595,0,3,55.57,6
CN1N=CC(CN(CCOC=2C=CC=CC2)C(=O)CCl)=C1C3CC3,Z4933814182,347.84,347.84,2.66,-3.074,0,3,47.36,9
CC1=NN(C=C1CN(C(=O)CCl)C=2C=NN(C2)CC(=O)NC3CCCC3)C=4C=CC(F)=CC4,Z4934683769,472.944,472.944,2.684,-3.757,1,4,85.05,10
CN1C=C(C=N1)N(CC=2C=C(ON2)C(C)(C)C)C(=O)CCl,Z4934904081,310.779,310.779,1.178,-1.655,0,3,64.16,5
CC(C)(C)C1=NC=C(CN(C(=O)CCl)C2=CC=C3COCC3=C2)O1,Z4935724091,348.824,348.824,2.247,-3.153,0,3,55.57,6
C=CC(=O)N(CC=1C=NN(C1)CC=2C=CC(F)=CC2)[C@@H]3CCCC[C@H]3O,Z4936073407,357.423,357.423,2.441,-3.428,1,3,58.36,6
CC=1C=CC(CN(C(=O)CCl)C2CCCOC2)=C(F)C1,Z4936083871,299.768,299.768,2.943,-3.628,0,2,29.54,4
CN1C=C(N=N1)N(CC2=CC=CC(=C2)C(F)F)C(=O)CCl,Z4936109979,314.719,314.719,1.011,-2.88,0,3,51.02,6
CCN1N=CC=C1CN(CC2(CCCOC2)OC)C(=O)CCl,Z4936652725,329.823,329.823,1.175,-1.564,0,4,56.59,7
CC=1C=C(CN(C(=O)CCl)C2CCC=3C=CC=CC3C2)N(C)N1,Z4936773174,331.84,331.84,2.504,-2.845,0,2,38.13,4
CC=1C=C(Cl)C=C(C1)CN(C(=O)CCl)[C@H]2C[C@H](CC#N)C2,Z4937396728,325.233,325.233,2.606,-4.35,0,2,44.1,5
COC(=O)C1=CC=C(CN(CCC2CCCC2)C(=O)CCl)N1C,Z4937406732,340.845,340.845,3.342,-3.693,0,2,51.54,8
"CC1=CC=CC(C)=C1CN(C(=O)CCl)[C@H]2CCO[C@H](C)C2 |&1:14,18,r|",Z4937446073,309.831,309.831,2.628,-4.219,0,2,29.54,4
"C[C@@H]1C[C@H](CCO1)N(CC=2C=CC=3SC=CC3C2)C(=O)CCl |&1:1,3,r|",Z4937446630,337.866,337.866,2.76,-4.606,0,2,29.54,4
CCN1N=C(C)C(CN(C(=O)CCl)C(C=2C=CC=CC2)C3CC3)=N1,Z4937517281,346.855,346.855,2.566,-3.07,0,3,51.02,7
CN1N=CC(C#N)=C1CN(CCOC2CCCC2)C(=O)CCl,Z4937566020,324.806,324.806,1.323,-1.792,0,4,71.15,7
COCC1=CSC(=C1)CN(CC2(C)CCOC2)C(=O)CCl,Z4937683774,331.859,331.859,1.364,-2.491,0,3,38.77,7
COCN1N=CC=C1CN(C(=O)CCl)C2=CC=CC=3CCCOC23,Z4937731336,349.812,349.812,1.918,-2.949,0,4,56.59,6
O=C(CCl)N(CC=1C=CC=C2C=CSC12)C[C@H]3COCCO3,Z4937875890,339.838,339.838,2.601,-4.087,0,3,38.77,5
"CC=1C=CC=C(CN(C(=O)CCl)[C@@H]2CC[C@H](CC#N)C2)C1C |&1:12,15,r|",Z4937950470,318.841,318.841,2.851,-4.521,0,2,44.1,5
"CC(C)C1=NN(C)C=C1CN(C(=O)CCl)[C@@H]2CC[C@H](CC#N)C2 |&1:15,18,r|",Z4937950560,336.86,336.86,1.215,-2.597,0,3,61.92,6
CC1=NOC(C)=C1CN(CC2(C)CCCO2)C(=O)CCl,Z4938000760,300.781,300.781,1.427,-1.764,0,3,55.57,5
CN1C=CC(CN(CC2=CC(=CO2)C(F)(F)F)C(=O)CCl)=N1,Z4938032812,335.71,335.71,1.421,-2.54,0,2,51.27,7
COCC=1C(C)=CC=CC1N(CC(C)C)C(=O)CCl,Z4938179471,283.794,283.794,3.024,-3.812,0,2,29.54,7
CC1=CON=C1CN(C(=O)CCl)C(C)C2=CC=3C=CC=CC3S2,Z4938209498,348.848,348.848,3.014,-4.422,0,2,46.34,6
NC(=O)C=1C=CC=C(C1)CN(CC2CC=3C=CC=CC32)C(=O)CCl,Z4938486670,342.82,342.82,2.134,-4.419,1,2,63.4,6
COC=1C=C(C=CC1C#N)CN(CC(O)C(C)(C)C)C(=O)CCl,Z4938601005,338.829,338.829,2.638,-3.321,1,4,73.56,7
COCC1(CN(CC2=NC=C(C)S2)C(=O)CCl)CC1,Z4938627616,302.821,302.821,1.605,-1.819,0,3,42.43,8
CC(C)(C#N)CN(CC1=CC=CC2=NSN=C12)C(=O)CCl,Z4938639122,322.814,322.814,2.143,-3.371,0,4,69.88,6
COC=1C=CC=C(Cl)C1CN(C(=O)CCl)[C@@H]2C[C@H](CO)C2,Z4938651103,332.222,332.222,1.796,-3.162,1,3,49.77,6
CC(C)(C)C1=COC(CN(CC2(F)CCOCC2)C(=O)CCl)=N1,Z4938663554,346.825,346.825,1.248,-2.438,0,3,55.57,6
COC1=CC=C2C=C(C=CC2=C1)CN(C(=O)CCl)[C@H]3C[C@H](CO)C3,Z4938796879,347.836,347.836,2.117,-4.255,1,3,49.77,6
CCC(C)(CN(CC=1N=NN(N1)C(C)(C)C)C(=O)CCl)OC,Z4938884669,331.842,331.842,2.003,-1.412,0,5,73.14,9
CN1C=C(CN(C(=O)CCl)[C@@H]2C[C@](C)(O)C2)C(=N1)C3CC3,Z4938951814,311.807,311.807,1.554,-1.769,1,3,58.36,5
"C[C@]1(O)C[C@H](C1)N(C[C@@H]2C[C@H]2C=3C=CC=CC3)C(=O)CCl |&1:8,10,r|",Z4938951936,307.815,307.815,3.469,-3.484,1,2,40.54,5
C[C@@H](N(CC1=C(C=NN1C)C2CCC2)C(=O)CCl)C(C)(C)C,Z4938961763,325.877,325.877,3.081,-3.237,0,2,38.13,7
"CC=1N=CSC1CN(C(=O)CCl)[C@@H]2CCO[C@H]2C3CC3 |&1:12,16,r|",Z4939054112,314.832,314.832,1.538,-3.348,0,3,42.43,5
COC(CN(CC=1SN=CC1C)C(=O)CCl)C2CCOCC2,Z4939332289,346.874,346.874,1.297,-2.199,0,4,51.66,7
C[C@@H](O)CN(CC1=NOC=C1C(C)(C)C)C(=O)CCl,Z4939505926,288.771,288.771,1.159,-2.153,1,3,66.57,6
O=C(CCl)N(CC1=CC=C(CO)O1)C2COC3(C2)CCCCC3,Z4939524230,341.83,341.83,2.001,-3.452,1,3,62.91,5
COC1=CC=CC(CN(C(=O)CCl)C2CCCN3N=CC=C23)=C1C,Z4939748787,347.84,347.84,2.204,-3.163,0,3,47.36,5
CC1=NN(C=C1CN(CC2(F)CCC2)C(=O)CCl)C3CCCC3,Z4939785178,341.852,341.852,2.76,-3.362,0,2,38.13,7
CC1(CN(CC=2C=NC(=NC2)C3CC3)C(=O)CCl)CC4CC4C1,Z4939845336,333.856,333.856,2.433,-3.563,0,3,46.09,6
CC1=NSC=C1CN(CC2CCC3(CCC3)O2)C(=O)CCl,Z4939955072,328.859,328.859,2.412,-2.668,0,3,42.43,6
N#CC(=CC=1C=CC(Br)=CC1)C(=O)NC=2C=CC=C(C2)S(=O)(=O)N3CCCCC3,Z44371563,474.372,474.372,4.698,-6.028,1,4,90.27,6
Cl.N#CC(=CC=1C=CC=C(C1)OCC=2C=CC=CC2)C(=O)NC3=CC=CC=N3,Z56984455,391.851,355.39,4.005,-6.03,1,4,75.01,7
CC1=CC(C=C(C#N)C(=O)NC=2C=CC=CN2)=C(C)N1C3=CC=CC(=C3)S(=O)(=O)N4CCOCC4,Z44388099,491.564,491.564,3.71,-4.49,1,6,117.32,7
N#CC(=CC=1C=CC=CC1[N+]([O-])=O)C(=O)NC=2C=CC(=CC2)N3CCOCC3,Z44389898,378.382,378.382,2.186,-5.261,1,6,108.5,6
COC=1C=CC(=CC1)NC(=O)C(C#N)=CC=2C(C)=NN(CC(C)C)C2Cl,Z44379272,372.849,372.849,3.709,-5.006,1,4,79.94,7
CC(C)C=1C=CC(C=C(C#N)C(=O)NC=2C=CC(=CC2)N3CCOCC3)=CC1,Z44389927,375.464,375.464,3.87,-6.008,1,4,65.36,6
CCN(CC)C(=O)C(C#N)=CC1=CC=C(O1)C=2C=CC(Cl)=CC2,Z44396763,328.793,328.793,4.442,-5.45,0,2,57.24,6
CNC(=O)C(C#N)=CC1=CC=C(O1)C2=NC=3C=CC=CC3S2,Z44409416,309.344,309.344,2.648,-4.56,1,3,78.92,4
