molecule_id,filename,avg_homo_ev,avg_lumo_ev,avg_gap_ev,gm_uma_energy_ev,num_conformers
12001,ligand_12001.sdf,-10.28757958,-7.991767388,2.295812191,-45041.30565,15
12002,ligand_12002.sdf,-10.30054967,-8.007305185,2.293244481,-45041.29141,16
12003,ligand_12003.sdf,-10.28131331,-8.00999768,2.271315625,-45041.3862,22
12004,ligand_12004.sdf,-10.29774941,-7.955309827,2.342439586,-45041.39062,18
12005,ligand_12005.sdf,-10.26780367,-8.029674205,2.238129461,-45041.34414,16
12006,ligand_12006.sdf,-10.3170129,-7.960755823,2.356257079,-45041.39707,18
12007,ligand_12007.sdf,-10.31567968,-7.965907249,2.349772427,-45041.39675,16
12008,ligand_12008.sdf,-10.28993374,-7.997384386,2.292549358,-45041.35514,18
12009,ligand_12009.sdf,-10.26972238,-7.996751675,2.272970706,-45041.2788,16
1201,ligand_1201.sdf,-10.74671631,-8.270298226,2.476418082,-27502.43442,6
12010,ligand_12010.sdf,-10.27329948,-8.016209555,2.25708993,-45041.34515,16
12011,ligand_12011.sdf,-10.27067553,-8.033717033,2.236958495,-45041.34408,15
12012,ligand_12012.sdf,-10.27106807,-8.031647971,2.239420095,-45041.34433,16
12013,ligand_12013.sdf,-10.2783735,-8.056319476,2.222054024,-45041.36829,11
12014,ligand_12014.sdf,-10.26211807,-7.912061574,2.350056497,-45041.3032,17
12015,ligand_12015.sdf,-10.25314581,-7.946786115,2.306359695,-45041.30006,18
12016,ligand_12016.sdf,-10.26973909,-7.996021034,2.273718059,-45041.27989,18
12017,ligand_12017.sdf,-10.21209816,-8.059778038,2.152320122,-45041.35588,20
12018,ligand_12018.sdf,-10.27259635,-8.067621352,2.204974999,-45041.32537,13
12019,ligand_12019.sdf,-10.2862577,-8.084396108,2.201861591,-45041.41081,14
1202,ligand_1202.sdf,-10.41961148,-7.991074193,2.428537287,-26985.73423,4
12020,ligand_12020.sdf,-10.31331226,-8.030145601,2.283166661,-45041.51455,14
12021,ligand_12021.sdf,-10.27243637,-8.036054028,2.236382345,-45041.38134,22
12022,ligand_12022.sdf,-10.28412363,-7.980244358,2.303879273,-45041.39071,23
12023,ligand_12023.sdf,-10.2448121,-8.080118225,2.164693874,-45041.34559,23
12024,ligand_12024.sdf,-10.30433007,-8.044179411,2.260150661,-45041.48325,24
12025,ligand_12025.sdf,-10.27536823,-8.036130241,2.239237992,-45041.37825,22
12026,ligand_12026.sdf,-10.28472376,-8.022917404,2.261806354,-45041.40617,23
12027,ligand_12027.sdf,-10.89567828,-7.975855508,2.919822773,-49143.20644,11
12028,ligand_12028.sdf,-10.86631536,-7.938270624,2.928044731,-49143.12202,15
12029,ligand_12029.sdf,-10.89575684,-7.980520349,2.915236491,-49143.18329,11
12030,ligand_12030.sdf,-10.86382134,-7.940884477,2.922936867,-49143.21118,16
12031,ligand_12031.sdf,-11.19367639,-8.449123267,2.744553124,-49039.40171,9
12032,ligand_12032.sdf,-11.15153881,-8.430379943,2.72115887,-49039.40187,9
12033,ligand_12033.sdf,-10.85759877,-7.951269985,2.906328784,-49038.34954,13
12034,ligand_12034.sdf,-10.89545308,-8.103849197,2.791603878,-49038.71066,13
12035,ligand_12035.sdf,-10.88574666,-7.977702448,2.908044212,-49038.35019,11
12036,ligand_12036.sdf,-10.93534756,-8.122534378,2.812813185,-49038.70851,15
12037,ligand_12037.sdf,-11.13471347,-8.466697613,2.668015854,-49038.24776,6
12038,ligand_12038.sdf,-11.28226698,-8.345989682,2.936277296,-49038.21277,7
12039,ligand_12039.sdf,-11.23140934,-8.55198293,2.679426409,-49038.22971,10
1204,ligand_1204.sdf,-10.42392807,-7.988128542,2.435799529,-26986.83252,8
12040,ligand_12040.sdf,-11.1534581,-8.37901366,2.774444436,-49038.00937,7
12041,ligand_12041.sdf,-11.15930689,-8.462598551,2.696708335,-49038.2424,8
12042,ligand_12042.sdf,-11.1520628,-8.378252147,2.773810658,-49038.00897,7
12043,ligand_12043.sdf,-11.27410237,-8.342507503,2.931594869,-49038.23791,10
12044,ligand_12044.sdf,-11.22967278,-8.551804704,2.677868075,-49038.2281,11
12045,ligand_12045.sdf,-11.03002323,-8.337127279,2.692895946,-48197.88983,9
12046,ligand_12046.sdf,-11.21512345,-8.355563004,2.859560444,-48198.08512,9
12047,ligand_12047.sdf,-11.01460752,-8.338775433,2.675832083,-48197.92974,6
12048,ligand_12048.sdf,-11.01467799,-8.338703482,2.675974507,-48197.92506,5
12049,ligand_12049.sdf,-11.02977193,-8.336707387,2.693064547,-48197.88928,8
1205,ligand_1205.sdf,-10.4237574,-7.988685069,2.435072329,-26986.83204,7
12050,ligand_12050.sdf,-11.21666783,-8.356039676,2.860628151,-48198.08104,8
12051,ligand_12051.sdf,-11.06638345,-8.288638031,2.777745414,-48198.03259,11
12052,ligand_12052.sdf,-11.05172679,-8.286983525,2.76474326,-48198.03139,13
12053,ligand_12053.sdf,-10.92579803,-8.454233879,2.471564149,-48197.88272,7
12054,ligand_12054.sdf,-10.92232571,-8.440383137,2.481942574,-48197.87583,6
12055,ligand_12055.sdf,-11.09272805,-8.451899067,2.640828988,-48197.97487,10
12056,ligand_12056.sdf,-11.09092873,-8.439319968,2.651608766,-48197.9723,8
12057,ligand_12057.sdf,-11.1666262,-8.725683076,2.440943124,-55883.94373,10
12058,ligand_12058.sdf,-11.16576741,-8.726704569,2.439062841,-55883.94305,10
12059,ligand_12059.sdf,-11.01481448,-8.418314904,2.596499575,-55883.93192,8
1206,ligand_1206.sdf,-10.47550949,-7.935467426,2.540042064,-26985.93582,8
12060,ligand_12060.sdf,-11.11802174,-8.595597491,2.52242425,-55883.9746,11
12061,ligand_12061.sdf,-10.93296589,-8.50045115,2.432514741,-55884.01119,14
12062,ligand_12062.sdf,-11.24779841,-8.374813074,2.872985339,-55883.90795,9
12063,ligand_12063.sdf,-11.28697889,-8.364456863,2.922522032,-55884.1302,5
12064,ligand_12064.sdf,-11.11704904,-8.595386025,2.521663015,-55883.97316,11
12065,ligand_12065.sdf,-10.97440648,-8.651583565,2.322822915,-55884.04631,8
12066,ligand_12066.sdf,-11.24800694,-8.373843088,2.874163854,-55883.90758,8
12067,ligand_12067.sdf,-11.38915142,-8.430754401,2.958397021,-55883.85053,8
12068,ligand_12068.sdf,-11.05447738,-8.442712679,2.611764697,-55883.93234,8
12069,ligand_12069.sdf,-11.28475527,-8.266917684,3.017837589,-55884.01599,9
1207,ligand_1207.sdf,-10.46953344,-7.956775211,2.512758229,-26985.80449,13
12070,ligand_12070.sdf,-10.92448207,-8.504968144,2.41951393,-55884.01015,12
12071,ligand_12071.sdf,-11.38838442,-8.430098404,2.958286014,-55883.84981,8
12072,ligand_12072.sdf,-11.28575385,-8.364825895,2.920927958,-55884.12547,7
12073,ligand_12073.sdf,-11.28426881,-8.265939235,3.018329577,-55884.01586,7
12074,ligand_12074.sdf,-10.98350988,-8.600965439,2.38254444,-55884.05067,8
12075,ligand_12075.sdf,-9.899652662,-8.133704448,1.765948214,-47252.99574,8
12076,ligand_12076.sdf,-9.948632378,-8.111830377,1.836802001,-47253.11446,7
12077,ligand_12077.sdf,-10.14162564,-8.197381025,1.94424461,-47252.82023,5
12078,ligand_12078.sdf,-10.36924317,-8.130808275,2.238434895,-47253.06259,8
12079,ligand_12079.sdf,-10.14087756,-8.191392501,1.94948506,-47252.81503,5
1208,ligand_1208.sdf,-10.4760395,-7.935756379,2.540283122,-26985.93654,6
12080,ligand_12080.sdf,-10.35138493,-8.125700218,2.225684715,-47253.05754,9
12081,ligand_12081.sdf,-10.33334585,-8.027247202,2.306098649,-45478.46713,9
12082,ligand_12082.sdf,-10.18043624,-8.187281819,1.993154419,-45478.14883,15
12083,ligand_12083.sdf,-10.34472015,-8.133430383,2.211289769,-45478.20634,17
12084,ligand_12084.sdf,-10.32657034,-8.125863755,2.200706583,-45478.2009,16
12085,ligand_12085.sdf,-10.32323563,-8.139472875,2.183762751,-45478.20275,16
12086,ligand_12086.sdf,-10.34536245,-8.028393769,2.316968684,-45478.46605,10
12087,ligand_12087.sdf,-10.33326509,-8.026094564,2.307170529,-45478.45432,12
12088,ligand_12088.sdf,-10.33331071,-8.026215045,2.307095665,-45478.4631,12
12089,ligand_12089.sdf,-10.38494454,-8.236854276,2.14809026,-45478.49477,17
1209,ligand_1209.sdf,-10.51317689,-7.971185949,2.541990943,-26985.8114,15
12090,ligand_12090.sdf,-10.16678461,-8.08057705,2.086207565,-45478.12412,14
12091,ligand_12091.sdf,-10.2351452,-7.923022569,2.312122632,-45478.26147,12
12092,ligand_12092.sdf,-10.26761024,-7.800945226,2.466665015,-45478.43058,20
12093,ligand_12093.sdf,-10.25426037,-7.994751651,2.259508722,-45478.13138,13
12094,ligand_12094.sdf,-10.26446341,-8.005275653,2.259187761,-45478.12812,16
12095,ligand_12095.sdf,-10.23146359,-7.974062394,2.257401194,-45478.11931,13
12096,ligand_12096.sdf,-10.31605239,-8.257323681,2.058728712,-45478.28623,8
12097,ligand_12097.sdf,-10.3713083,-8.281658323,2.089649974,-45478.47902,19
12098,ligand_12098.sdf,-10.35795298,-8.237735291,2.120217693,-45478.48168,19
12099,ligand_12099.sdf,-10.37924292,-8.23654364,2.142699282,-45478.49531,15
121,ligand_121.sdf,-10.67265745,-7.33377054,3.338886907,-30115.08642,2
1210,ligand_1210.sdf,-10.07480841,-7.945159299,2.12964911,-26882.00113,4
12100,ligand_12100.sdf,-10.33210533,-8.001287121,2.330818213,-45478.4881,15
12101,ligand_12101.sdf,-10.3504573,-8.052718895,2.297738407,-45478.44804,14
12102,ligand_12102.sdf,-10.3394425,-8.024481384,2.31496112,-45478.46705,13
12103,ligand_12103.sdf,-10.24575697,-7.936865487,2.308891486,-45478.26729,17
12104,ligand_12104.sdf,-10.24538661,-7.91518249,2.330204116,-45478.25681,15
12105,ligand_12105.sdf,-10.23098613,-7.922829647,2.308156482,-45478.26303,16
12106,ligand_12106.sdf,-10.08634253,-7.810746993,2.27559554,-45478.39752,23
12107,ligand_12107.sdf,-10.08443926,-7.809603687,2.274835572,-45478.399,22
12108,ligand_12108.sdf,-10.23382641,-7.958003268,2.275823142,-45478.30374,21
12109,ligand_12109.sdf,-10.31648809,-8.256951624,2.059536461,-45478.28667,9
1211,ligand_1211.sdf,-10.07478895,-7.945030553,2.129758401,-26881.99712,4
12110,ligand_12110.sdf,-10.31560263,-8.255311577,2.060291055,-45478.28547,8
12111,ligand_12111.sdf,-10.31610171,-8.259568829,2.05653288,-45478.28583,8
12112,ligand_12112.sdf,-10.32261631,-8.014553238,2.308063069,-45478.4957,17
12113,ligand_12113.sdf,-10.4217663,-7.907045817,2.514720483,-45478.63925,13
12114,ligand_12114.sdf,-10.27167163,-8.236766583,2.034905043,-45478.39148,9
12115,ligand_12115.sdf,-10.29959242,-8.266320115,2.033272307,-45478.4062,20
12116,ligand_12116.sdf,-10.39681776,-8.045398053,2.351419711,-45478.29642,10
12117,ligand_12117.sdf,-10.33493061,-8.10251693,2.232413681,-45478.19831,15
12118,ligand_12118.sdf,-10.27691272,-8.237084409,2.039828315,-45478.40486,12
12119,ligand_12119.sdf,-10.28850773,-8.234823587,2.053684139,-45478.39683,11
1212,ligand_1212.sdf,-10.1063214,-7.691662892,2.414658508,-26881.79083,7
12120,ligand_12120.sdf,-10.28962933,-8.24128825,2.048341075,-45478.40203,12
12121,ligand_12121.sdf,-10.38894951,-8.098779409,2.290170103,-45477.93805,14
12122,ligand_12122.sdf,-10.34560735,-8.160196526,2.185410824,-45478.48871,14
12123,ligand_12123.sdf,-10.2976178,-8.263857322,2.033760475,-45478.50423,18
12124,ligand_12124.sdf,-10.33527919,-8.191649668,2.143629525,-45478.48924,19
12125,ligand_12125.sdf,-10.28519507,-8.273582747,2.011612325,-45478.29997,16
12126,ligand_12126.sdf,-10.39859173,-8.079703373,2.318888357,-45477.95135,16
12127,ligand_12127.sdf,-10.39515157,-8.024913558,2.370238016,-45477.9933,19
12128,ligand_12128.sdf,-10.34165803,-7.967959886,2.373698143,-45478.46946,17
12129,ligand_12129.sdf,-10.3940183,-8.082926394,2.311091903,-45478.192,11
1213,ligand_1213.sdf,-10.10581114,-7.691289166,2.414521979,-26881.78986,7
12130,ligand_12130.sdf,-10.36542,-8.095492077,2.269927923,-45478.18931,12
12131,ligand_12131.sdf,-10.24635619,-8.200883739,2.045472452,-45478.19693,11
12132,ligand_12132.sdf,-10.38945565,-8.05787549,2.331580158,-45477.95313,15
12133,ligand_12133.sdf,-10.37740711,-8.0600261,2.317381015,-45478.30062,9
12134,ligand_12134.sdf,-10.38856224,-8.061145896,2.327416343,-45478.30383,12
12135,ligand_12135.sdf,-10.38515659,-8.035443333,2.349713261,-45478.3049,11
12136,ligand_12136.sdf,-10.36029236,-7.908560307,2.451732056,-45478.5219,13
12137,ligand_12137.sdf,-10.40738379,-7.925029271,2.482354515,-45478.49846,13
12138,ligand_12138.sdf,-10.29476041,-7.887301051,2.407459358,-45478.48201,16
12139,ligand_12139.sdf,-10.27827753,-8.277024523,2.001253011,-45478.29651,12
1214,ligand_1214.sdf,-9.952294042,-7.435933613,2.516360428,-26882.70447,13
12140,ligand_12140.sdf,-10.27410228,-8.269942154,2.004160122,-45478.2975,14
12141,ligand_12141.sdf,-10.27778979,-8.278302967,1.999486822,-45478.2975,13
12142,ligand_12142.sdf,-10.19427329,-8.042734281,2.15153901,-45478.49242,13
12143,ligand_12143.sdf,-10.19092807,-8.047220897,2.143707171,-45478.49164,13
12144,ligand_12144.sdf,-10.20120542,-8.045123517,2.156081898,-45478.49311,12
12145,ligand_12145.sdf,-10.41812766,-8.257086711,2.161040951,-45478.10165,22
12146,ligand_12146.sdf,-10.38061719,-7.971846159,2.40877103,-45478.11779,17
12147,ligand_12147.sdf,-10.52715535,-8.03621156,2.490943793,-45478.114,17
12148,ligand_12148.sdf,-10.16682938,-8.420102323,1.74672706,-45478.07454,17
12149,ligand_12149.sdf,-10.47358107,-8.131433676,2.342147398,-47117.07238,8
1215,ligand_1215.sdf,-10.11743561,-8.134646217,1.98278939,-26776.62009,6
12150,ligand_12150.sdf,-10.47352239,-8.131051951,2.342470442,-47117.07247,8
12151,ligand_12151.sdf,-10.29310975,-7.577740489,2.71536926,-46274.88906,14
12152,ligand_12152.sdf,-10.32487594,-7.592976695,2.731899243,-46274.87685,13
12153,ligand_12153.sdf,-11.37180007,-8.134909475,3.236890596,-48740.31307,8
12154,ligand_12154.sdf,-11.41488044,-8.113081621,3.30179882,-48740.28529,7
12155,ligand_12155.sdf,-11.39497001,-8.127055941,3.267914068,-48740.30126,6
12156,ligand_12156.sdf,-11.40755194,-8.129033129,3.278518808,-48740.28056,8
12157,ligand_12157.sdf,-11.32626213,-8.113671988,3.212590144,-48740.21527,6
12158,ligand_12158.sdf,-11.27716931,-8.080395458,3.196773854,-48740.24658,7
12159,ligand_12159.sdf,-11.32710648,-8.129174359,3.197932121,-48740.22576,7
1216,ligand_1216.sdf,-10.11433845,-8.130865555,1.983472891,-26776.62003,5
12160,ligand_12160.sdf,-11.31057095,-8.06157726,3.248993694,-48740.22656,8
12161,ligand_12161.sdf,-11.29007019,-8.071380242,3.218689946,-48740.22515,9
12162,ligand_12162.sdf,-11.40241245,-8.111957987,3.290454464,-48740.27927,7
12163,ligand_12163.sdf,-11.31636313,-8.130173116,3.186190016,-48740.22856,7
12164,ligand_12164.sdf,-11.31586452,-8.145666747,3.170197774,-48740.20506,6
12165,ligand_12165.sdf,-10.52613846,-7.951259412,2.574879045,-38956.31334,15
12166,ligand_12166.sdf,-10.5357284,-7.92400601,2.611722392,-38956.31037,14
12167,ligand_12167.sdf,-11.3641562,-8.889235132,2.474921064,-56320.5204,6
12168,ligand_12168.sdf,-11.40042405,-8.692966692,2.707457361,-56320.16464,6
12169,ligand_12169.sdf,-11.41099321,-8.656567997,2.754425211,-56320.14259,5
1217,ligand_1217.sdf,-10.57436064,-8.257754654,2.316605982,-26777.89008,15
12170,ligand_12170.sdf,-11.36300793,-8.88959152,2.473416408,-56320.51889,4
12171,ligand_12171.sdf,-10.21698661,-8.161444088,2.055542517,-47689.57927,8
12172,ligand_12172.sdf,-9.993850338,-8.280878438,1.7129719,-47689.26652,6
12173,ligand_12173.sdf,-10.26469421,-8.148453122,2.116241087,-47689.54299,10
12174,ligand_12174.sdf,-9.944308542,-8.215601524,1.728707018,-47689.30294,6
12175,ligand_12175.sdf,-10.36454199,-8.512925575,1.851616418,-45914.87252,10
12176,ligand_12176.sdf,-10.4028643,-8.351793462,2.051070841,-45915.12612,9
12177,ligand_12177.sdf,-10.39999222,-8.556324208,1.843668008,-45914.82214,10
12178,ligand_12178.sdf,-10.36580734,-8.516368357,1.849438988,-45914.87081,10
12179,ligand_12179.sdf,-10.36852683,-8.517015024,1.851511809,-45914.87406,10
1218,ligand_1218.sdf,-10.58520014,-8.258302935,2.326897201,-26777.87965,15
12180,ligand_12180.sdf,-10.45829966,-8.2682491,2.190050558,-45915.31356,13
12181,ligand_12181.sdf,-10.44500193,-8.245517931,2.199484002,-45915.30915,11
12182,ligand_12182.sdf,-10.46269705,-8.272663636,2.190033418,-45915.31315,16
12183,ligand_12183.sdf,-10.19456462,-8.649718439,1.544846179,-45915.07071,12
12184,ligand_12184.sdf,-10.43163297,-8.277168343,2.15446463,-45915.27337,16
12185,ligand_12185.sdf,-10.46329845,-8.278959784,2.184338668,-45915.27508,13
12186,ligand_12186.sdf,-10.4389133,-8.28454622,2.154367081,-45915.27647,13
12187,ligand_12187.sdf,-10.44597945,-8.266894918,2.179084532,-45915.25709,16
12188,ligand_12188.sdf,-10.20151153,-8.634142764,1.567368767,-45915.06745,13
12189,ligand_12189.sdf,-10.19925359,-8.627479842,1.571773748,-45915.06971,14
1219,ligand_1219.sdf,-10.39333915,-7.856634673,2.536704481,-26777.66189,13
12190,ligand_12190.sdf,-10.19799044,-8.640809826,1.557180609,-45915.07232,13
12191,ligand_12191.sdf,-10.30614186,-8.593617291,1.71252457,-45914.80074,12
12192,ligand_12192.sdf,-10.25832294,-8.597774113,1.66054883,-45914.80319,11
12193,ligand_12193.sdf,-10.28264527,-8.602716469,1.679928803,-45914.80432,10
12194,ligand_12194.sdf,-10.44040263,-8.31855077,2.121851855,-45914.89385,14
12195,ligand_12195.sdf,-10.42738941,-8.333130691,2.094258717,-45914.89298,13
12196,ligand_12196.sdf,-10.44093825,-8.329471969,2.111466283,-45914.90982,14
12197,ligand_12197.sdf,-10.25910934,-8.304742086,1.954367258,-45915.40356,15
12198,ligand_12198.sdf,-10.29400312,-8.290129838,2.003873279,-45915.40549,15
12199,ligand_12199.sdf,-10.21765758,-8.240854533,1.976803047,-45915.4528,17
122,ligand_122.sdf,-10.8191,-7.4484,3.3707,-30115.27948,1
1220,ligand_1220.sdf,-10.3942804,-7.857203115,2.53707729,-26777.66196,15
12200,ligand_12200.sdf,-10.28551952,-8.627273564,1.658245957,-45914.8391,12
12201,ligand_12201.sdf,-10.27864671,-8.628626975,1.65001973,-45914.83833,11
12202,ligand_12202.sdf,-10.26587034,-8.628296196,1.637574146,-45914.83886,10
12203,ligand_12203.sdf,-10.28415493,-8.62718788,1.656967049,-45914.83647,12
12204,ligand_12204.sdf,-10.21205829,-8.237156411,1.974901878,-45915.46378,17
12205,ligand_12205.sdf,-10.41504401,-8.395013308,2.020030705,-45914.90861,14
12206,ligand_12206.sdf,-10.33580263,-8.519178827,1.8166238,-45914.20977,15
12207,ligand_12207.sdf,-10.4092009,-8.42247631,1.986724587,-45915.12526,13
12208,ligand_12208.sdf,-10.34070872,-8.530509667,1.810199051,-45914.20658,15
12209,ligand_12209.sdf,-10.33903436,-8.530861478,1.808172884,-45914.19175,13
1221,ligand_1221.sdf,-9.977148451,-7.852013436,2.125135016,-26413.37024,2
12210,ligand_12210.sdf,-10.32902279,-8.521220533,1.807802254,-45914.21008,14
12211,ligand_12211.sdf,-10.40574287,-8.416239266,1.989503607,-45915.12561,12
12212,ligand_12212.sdf,-10.42414082,-8.437485945,1.986654878,-45915.12325,11
12213,ligand_12213.sdf,-10.42049832,-8.456435307,1.964063008,-45915.12299,15
12214,ligand_12214.sdf,-10.27057077,-8.473095598,1.797475171,-45915.07634,15
12215,ligand_12215.sdf,-10.27185715,-8.478206188,1.793650958,-45915.07778,16
12216,ligand_12216.sdf,-10.27491643,-8.478219521,1.796696906,-45915.08048,14
12217,ligand_12217.sdf,-10.26849316,-8.477035303,1.791457861,-45915.08003,14
12218,ligand_12218.sdf,-10.28217715,-8.605713216,1.67646393,-45914.80489,11
12219,ligand_12219.sdf,-10.26666022,-8.427176351,1.839483866,-45914.37304,20
1222,ligand_1222.sdf,-9.977108787,-7.851777663,2.125331124,-26413.37082,2
12220,ligand_12220.sdf,-10.33752637,-8.408791219,1.92873515,-45915.04414,13
12221,ligand_12221.sdf,-10.23838725,-8.449865507,1.788521747,-45915.2239,15
12222,ligand_12222.sdf,-10.26090051,-8.459479428,1.801421078,-45915.22604,13
12223,ligand_12223.sdf,-10.2629809,-8.440605121,1.822375778,-45915.22592,14
12224,ligand_12224.sdf,-10.47431271,-8.312398274,2.161914441,-45914.86991,14
12225,ligand_12225.sdf,-10.52146932,-8.299321774,2.222147546,-45914.86771,13
12226,ligand_12226.sdf,-10.35687919,-8.442317538,1.914561654,-45914.85766,13
12227,ligand_12227.sdf,-10.41861543,-8.288478451,2.130136984,-45915.44949,14
12228,ligand_12228.sdf,-10.31226404,-8.558905478,1.753358565,-45914.25398,20
12229,ligand_12229.sdf,-10.35331183,-8.54059114,1.812720688,-45914.19149,20
1223,ligand_1223.sdf,-10.10882388,-7.828532987,2.280290888,-34568.11404,16
12230,ligand_12230.sdf,-10.38682718,-8.445858005,1.94096917,-45914.39652,24
12231,ligand_12231.sdf,-10.33357024,-8.42498511,1.908585128,-45915.02992,10
12232,ligand_12232.sdf,-10.33182671,-8.418169232,1.913657478,-45915.03824,10
12233,ligand_12233.sdf,-10.34054051,-8.412308242,1.928232265,-45915.04362,10
12234,ligand_12234.sdf,-10.38850362,-8.526332207,1.862171414,-45914.95795,13
12235,ligand_12235.sdf,-10.3711444,-8.49788045,1.873263955,-45914.95894,14
12236,ligand_12236.sdf,-10.38806205,-8.520885299,1.867176755,-45914.95894,16
12237,ligand_12237.sdf,-10.39373084,-8.185623914,2.208106928,-45915.33366,14
