sep=,
SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CCN(CCN1C=C(CNC=2C=CC=C(F)C2)N=N1)C(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9302752026,479.508,479.508,0.112,-4.06,2,6,112.46,9,https://real.enamine.net/public-enum-files/Z9302752026
O=C(C=1C=CC(Br)=C(C1)N2CCC(=O)NC2=O)N3CCC4=C(C=CC=C43)OC(F)F,Z9302752045,480.26,480.26,1.606,-5.921,1,4,78.95,4,https://real.enamine.net/public-enum-files/Z9302752045
CC=1C=C(C=NC1N2CCN3C=NN=C3C2)C(=O)NC4=CC(Cl)=CC(=C4)N5CCC(=O)NC5=O,Z9302752072,480.908,480.908,-0.544,-4.466,2,7,125.35,4,https://real.enamine.net/public-enum-files/Z9302752072
O=C(O)C(F)(F)F.N#CCCN1C=C(CN2CCC(CC2)C=3C=CC(=CC3)N4CCC(=O)NC4=O)C(=N1)C=5C=CN=CC5,Z9318551639,597.59,483.566,0.356,-3.374,1,6,107.15,8,https://real.enamine.net/public-enum-files/Z9318551639
CC(C)(O)C1=NC=2C(=NC(Cl)=NC2N1)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9302752221,483.951,483.951,0.884,-5.52,3,7,127.34,4,https://real.enamine.net/public-enum-files/Z9302752221
O=C(O)C(F)(F)F.CN1CCN(CC1)C=2N=CC=3CN(CCC3N2)C(=O)C=4C=C(Cl)C=C(C4)N5CCC(=O)NC5=O,Z9310316644,597.975,483.951,-0.156,-4.713,1,7,101.98,4,https://real.enamine.net/public-enum-files/Z9310316644
O=C(O)C(F)(F)F.CC=1C=CC(=CC1NC(=O)C2=CC=3CN(CC=4C=CC=CC4)CCC3NC2=O)N5CCC(=O)NC5=O,Z9401381155,599.559,485.536,-0.073,-5.603,3,5,110.85,6,https://real.enamine.net/public-enum-files/Z9401381155
CC=1C=C(C=CC1NC(=O)C=2C=CC=C(C2C)N3CCC(=O)NC3=O)OCC=4C=C(C#N)C=CC4F,Z9302752365,486.496,486.496,1.748,-6.686,2,5,111.53,6,https://real.enamine.net/public-enum-files/Z9302752365
CC=1C=CC(=CC1C(=O)N2CC(C2)N3C=C(N=N3)C=4C=CC=5SC=NC5C4)N6CCC(=O)NC6=O,Z9302752441,487.536,487.536,0.517,-5.605,1,6,113.32,4,https://real.enamine.net/public-enum-files/Z9302752441
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)C=3N=C(C4=CC=CS4)N(N3)C=5C=CC=C(F)C5,Z9302752666,490.512,490.512,3.003,-6.095,2,5,109.22,5,https://real.enamine.net/public-enum-files/Z9302752666
O=C(C=1C=C(C=CC1F)N2CCC(=O)NC2=O)N3CCC(CC3)N4C=C(N=N4)C=5C=NN6CCNC56,Z9302752795,493.495,493.495,-2.061,-3.553,2,7,130.28,4,https://real.enamine.net/public-enum-files/Z9302752795
O=C(O)C(F)(F)F.CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)NCC=3C=CC=C(C3)NC(=O)CCN4CCOCC4,Z9401380151,607.579,493.556,0.004,-4.496,3,6,120.08,9,https://real.enamine.net/public-enum-files/Z9401380151
CC1=CC(=CC(=C1)C(=O)NCC=2C(C)=C(C)N=NC2OC=3C=CC(F)=C(F)C3)N4CCC(=O)NC4=O,Z9302752937,495.479,495.479,1.487,-6.363,2,5,113.52,6,https://real.enamine.net/public-enum-files/Z9302752937
CC1=NN(C(C)=C1CCC(=O)NC=2C=C(Cl)C=C(C2)N3CCC(=O)NC3=O)C4=NC(C)=CC(=O)N4,Z9302753089,497.935,497.935,-0.327,-4.589,3,6,137.79,6,https://real.enamine.net/public-enum-files/Z9302753089
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NC(=O)CCC=3C(C)=NC4=C(C=NN4C3O)C=5C=CC=CC5,Z9302753138,498.534,498.534,2.375,-5.735,3,6,128.93,6,https://real.enamine.net/public-enum-files/Z9302753138
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N(C)CCN3C=C(N=N3)C=4N=CC=CC4OC(F)F,Z9302753166,499.471,499.471,-0.031,-3.47,1,7,122.55,8,https://real.enamine.net/public-enum-files/Z9302753166
CC1=CC=NC=C1N2C=C(N=N2)C3=CN(C)N=C3CNC(=O)C=4C=C(C=CC4C)N5CCC(=O)NC5=O,Z9302753200,499.526,499.526,-0.157,-3.45,2,7,139.93,6,https://real.enamine.net/public-enum-files/Z9302753200
CC(C)N(CC1=CC=C(S1)C=2C=CC=CC2F)C(=O)C3=CC(Cl)=CC(=C3)N4CCC(=O)NC4=O,Z9302753226,499.987,499.987,3.988,-7.451,1,3,69.72,6,https://real.enamine.net/public-enum-files/Z9302753226
CC1=CC(=CC(=C1)NC(=O)COC2=NSN=C2N3CCOCC3)N4CCC(=O)NC4=O,Z9302751018,446.482,446.482,0.083,-4.605,2,8,125.99,6,https://real.enamine.net/public-enum-files/Z9302751018
O=C(O)C(F)(F)F.O=C1CCN(C(=O)N1)C=2C=C(C=CC2F)NC=3N=CN=C4CCN(CC=5C=CC=CC5)CC34,Z9317944928,560.501,446.478,2.216,-5.465,2,6,90.46,6,https://real.enamine.net/public-enum-files/Z9317944928
CCN(CC=1C(=CN=C(C)C1O)CO)C(=O)C=2C=C(Cl)C=C(C2)N3CCC(=O)NC3=O,Z9302751060,446.885,446.885,0.335,-3.02,3,6,123.07,6,https://real.enamine.net/public-enum-files/Z9302751060
CC=1N=C(NC(=O)C1CC(=O)NC=2C=CC(=C(F)C2)N3CCC(=O)NC3=O)C=4C=CC=NC4,Z9302751167,450.424,450.424,-1.483,-4.109,3,6,132.86,5,https://real.enamine.net/public-enum-files/Z9302751167
CC=1OC(=NC1CNC=2C=C(C)C=C(C2)N3CCC(=O)NC3=O)C=4C=CC=C(C4)C(F)(F)F,Z9302751381,458.434,458.434,2.167,-6.014,2,4,87.47,6,https://real.enamine.net/public-enum-files/Z9302751381
CC=1C=CC(=CC1NC(=O)C2=CC(=CS2)C=3C=CC=CC3OC(C)C)N4CCC(=O)NC4=O,Z9302751534,463.551,463.551,2.119,-6.921,2,4,87.74,6,https://real.enamine.net/public-enum-files/Z9302751534
O=C(O)C(F)(F)F.O=C(NCC1CCN(CC1)C=2N=CN=C3NC=CC23)C=4C=C(C=CC4F)N5CCC(=O)NC5=O,Z9398074090,579.505,465.481,-0.251,-6.313,3,6,123.32,6,https://real.enamine.net/public-enum-files/Z9398074090
CCC=1C=C(C(=O)NC=2C=CC(=C(F)C2)N3CCC(=O)NC3=O)C=4C(CC(C)(C)C)=NOC4N1,Z9302751623,467.494,467.494,2.977,-5.758,2,5,117.43,6,https://real.enamine.net/public-enum-files/Z9302751623
CC1=CC(=CC(=C1)NC=2C=C(N=CN2)OC=3C=CC=CC3Br)N4CCC(=O)NC4=O,Z9302751638,468.304,468.304,3.379,-7.055,2,5,96.45,5,https://real.enamine.net/public-enum-files/Z9302751638
CC=1C(=CC=CC1N2CCC(=O)NC2=O)C(=O)N3CCN(CC3)C(=O)CC4=CNC=5C=CC=CC45,Z9302751801,473.525,473.525,0.571,-5.298,2,4,105.82,4,https://real.enamine.net/public-enum-files/Z9302751801
CC=1C=C(C=C(C1)N2CCC(=O)NC2=O)NC(=O)C=3OC4=CC(Cl)=CC=C4C3C=5C=CC=CC5,Z9302751808,473.908,473.908,3.672,-8.426,2,3,91.65,4,https://real.enamine.net/public-enum-files/Z9302751808
CC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N3CCCN(CC3)C=4N=CC=CC4C=5N=NNN5,Z9302751864,475.504,475.504,-0.621,-4.791,2,8,140.31,4,https://real.enamine.net/public-enum-files/Z9302751864
O=C(O)C(F)(F)F.CC=1C(=CC=CC1C(=O)N2CCC(CC2)C(=O)NCCCN3CCCCC3)N4CCC(=O)NC4=O,Z9401381152,597.628,483.604,-0.479,-4.033,2,5,102.06,8,https://real.enamine.net/public-enum-files/Z9401381152
O=C(NC=1C=C(Cl)C=C(C1)N2CCC(=O)NC2=O)C3=CC=C(S3)C=4C=CC=5OCCOC5C4,Z9302752201,483.926,483.926,3.069,-7.274,2,5,96.97,4,https://real.enamine.net/public-enum-files/Z9302752201
O=C(NC=1C=CC(=C(F)C1)N2CCC(=O)NC2=O)C=3C=CC(Cl)=CC3NCCCN4C=CC=N4,Z9302752274,484.911,484.911,2.306,-5.004,3,5,108.36,8,https://real.enamine.net/public-enum-files/Z9302752274
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCC(CC4=NC(=NO4)C=5C=CC(F)=CN5)CC3,Z9302752723,492.503,492.503,0.114,-4.446,1,6,121.53,5,https://real.enamine.net/public-enum-files/Z9302752723
O=C(O)C(F)(F)F.CCCN1CCN(CC1)C=2C=CC(NC(=O)C=3C=C(C)C=C(C3)N4CCC(=O)NC4=O)=C(C2)OCC,Z9401380683,607.623,493.599,1.941,-5.609,2,6,94.22,9,https://real.enamine.net/public-enum-files/Z9401380683
CN1CC(=O)N(CC=2C=CC(=CC2NC(=O)C=3C=C(C=CC3F)N4CCC(=O)NC4=O)C(N)=O)C1=O,Z9302752990,496.449,496.449,-3.071,-4.935,3,6,162.22,6,https://real.enamine.net/public-enum-files/Z9302752990
O=C(NCC1=CN(CC2=NC=3CCOCC3C(=O)N2)N=N1)C=4C=C(C=CC4F)N5CCC(=O)NC5=O,Z9302752994,496.452,496.452,-4.427,-2.785,3,8,159.91,6,https://real.enamine.net/public-enum-files/Z9302752994
CC=1C=CC(=CC1C(=O)NC2(CC(F)(F)C2)C3=CN(CC=4C=CN=CN4)N=N3)N5CCC(=O)NC5=O,Z9302752998,496.471,496.471,-2.41,-4.368,2,7,135,6,https://real.enamine.net/public-enum-files/Z9302752998
CC=1C=CC(=CC1NC(=O)C=2N=NN(C2C3CC3)C4=CC=CC(=C4)C(F)(F)F)N5CCC(=O)NC5=O,Z9302753108,498.458,498.458,1.363,-5.81,2,5,109.22,6,https://real.enamine.net/public-enum-files/Z9302753108
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC3(CCC3)C4=CN(CC5=CN6C=CC=CC6=N5)N=N4,Z9302753144,498.538,498.538,0.262,-4.242,2,6,126.52,6,https://real.enamine.net/public-enum-files/Z9302753144
O=C(NCC=1OC=NC1C2=CN(N=N2)C=3C=CC=4OCCC4C3)C=5C=CC(=CC5)N6CCC(=O)NC6=O,Z9302753169,499.479,499.479,0.152,-4.446,2,7,144.48,6,https://real.enamine.net/public-enum-files/Z9302753169
O=C(O)C(F)(F)F.CCN1C=CN=C1CN(CC=2C=CC(=CC2)N3C=CN=C3)C(=O)C=4C=CC=C(C4)N5CCC(=O)NC5=O,Z9398065902,611.573,497.55,0.546,-4.506,1,5,105.36,9,https://real.enamine.net/public-enum-files/Z9398065902
O=C(C=1C=CC=C(C1)N2CCC(=O)NC2=O)N3CCC4=C(C3)NC=5C=C(Br)C=CC54,Z7806396246,467.316,467.316,1.772,-6.099,2,3,85.51,2,https://real.enamine.net/public-enum-files/Z7806396246
O=C(C=1C=CC=C(C1)N2CCC(=O)NC2=O)N3CCCCC3C4=NC=5C=C(Cl)C=CC5N4,Z7806420671,451.906,451.906,1.863,-5.593,2,4,98.4,3,https://real.enamine.net/public-enum-files/Z7806420671
CC1(CCN(C1)C(=O)C2=CC=CC(=C2)N3CCC(=O)NC3=O)C4=NN=C5CCCCN45,Z7806568186,422.481,422.481,-1.621,-2.898,1,5,100.43,3,https://real.enamine.net/public-enum-files/Z7806568186
"O=C(O)C(F)(F)F.CC(C)(C)N1CC[C@H](NC(=O)C2=CC=CC(=C2)N3CCC(=O)NC3=O)[C@H]1C=4C=CC(Cl)=C(F)C4 |&1:14,32,r|",Z9401380771,600.99,486.967,2.604,-6.196,2,4,81.75,6,https://real.enamine.net/public-enum-files/Z9401380771
O=C(NC1=CC(=NN1CCO)C2=CC=3C=CC=CC3O2)C4=CC=CC(=C4)N5CCC(=O)NC5=O,Z7807120168,459.455,459.455,1.019,-5.438,3,5,129.7,6,https://real.enamine.net/public-enum-files/Z7807120168
COC=1C=CC(=CC1N2CCC(=O)NC2=O)C(=O)N(CC(=O)NC=3C=CC=CC3)CC4=CC=CO4,Z8265560853,476.482,476.482,0.987,-5.113,2,5,121.19,8,https://real.enamine.net/public-enum-files/Z8265560853
COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)NC(C)COCC=3C=CC=C(C3)OC(F)F,Z8265654705,477.459,477.459,1.348,-4.81,2,6,106.2,10,https://real.enamine.net/public-enum-files/Z8265654705
O=C(O)C(F)(F)F.COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCN(CC4=NC=5C=CSC5C(=O)N4)CC3,Z9322330857,610.565,496.541,-1.072,-4.286,2,7,123.65,6,https://real.enamine.net/public-enum-files/Z9322330857
"COC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CCC(CC3)[C@@H]4OCCC[C@H]4C5=NC(C)=NO5 |&1:24,29,r|",Z8265700214,497.545,497.545,-1.209,-3.433,1,7,127.1,5,https://real.enamine.net/public-enum-files/Z8265700214
CC=1C=CC(=CC1)N2N=C(CCCNC(=O)C=3C=CC(F)=C(C3)N4CCC(=O)NC4=O)C(C#N)=C2N,Z8265704638,489.503,489.503,0.891,-5.44,3,6,146.14,7,https://real.enamine.net/public-enum-files/Z8265704638
O=C(NC1CCC=2NC=3C=CC(Cl)=CC3C2C1)C4=CC=C(F)C(=C4)N5CCC(=O)NC5=O,Z8265707133,454.882,454.882,2.289,-6.207,3,3,94.3,3,https://real.enamine.net/public-enum-files/Z8265707133
CC1=NOC(C)=C1S(=O)(=O)N2CCCN(CC2)C(=O)C3=CC=C(F)C(=C3)N4CCC(=O)NC4=O,Z8265715875,493.511,493.511,-1.046,-3.437,1,6,133.13,3,https://real.enamine.net/public-enum-files/Z8265715875
"O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3C[C@@H]4OCC5=CN=NN5[C@H]4C3 |&1:18,26,r|",Z8265727994,382.374,382.374,-2.709,-2.863,1,6,109.66,2,https://real.enamine.net/public-enum-files/Z8265727994
O=C(O)C(F)(F)F.CCCN(C(=O)C=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)C3CCN(CC3)C=4C=C(C)N=C(C)N4,Z9402911604,596.575,482.552,0.497,-5.345,1,6,98.74,7,https://real.enamine.net/public-enum-files/Z9402911604
CC1=NOC(=N1)C23CC(C2)CN3C(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z8265783909,381.386,381.386,-1.534,-3.38,1,5,108.64,3,https://real.enamine.net/public-enum-files/Z8265783909
O=C(C=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)N3CCC4=CC=CC=C4C3CCCC=5C=CC=CC5,Z8265790826,485.551,485.551,3.965,-6.761,1,3,69.72,6,https://real.enamine.net/public-enum-files/Z8265790826
CS(=O)(=NC(=O)C=1C=CC(F)=C(C1)N2CCC(=O)NC2=O)C=3C=CC=4C=CC=CC4C3,Z8265992061,439.461,439.461,1.212,-6.96,1,5,95.91,3,https://real.enamine.net/public-enum-files/Z8265992061
CC1=C(SC=2C=CC(C#N)=CC12)S(=O)(=O)NC=3C=CC(F)=C(C3)N4CCC(=O)NC4=O,Z8266118263,458.489,458.489,2.022,-6.304,2,5,119.37,3,https://real.enamine.net/public-enum-files/Z8266118263
O=C(C=1C=CC(Br)=C(C1)N2CCC(=O)NC2=O)N3CCCCC3C4=CC=5C=CC=CC5N4,Z8266171532,495.369,495.369,2.578,-6.736,2,3,85.51,3,https://real.enamine.net/public-enum-files/Z8266171532
O=C(O)C(F)(F)F.CC1=NN=C2CN(CCN12)C3CN(C3)C(=O)C=4C=CC(Br)=C(C4)N5CCC(=O)NC5=O,Z9348859235,602.362,488.338,-1.563,-3.501,1,6,103.67,4,https://real.enamine.net/public-enum-files/Z9348859235
O=C(C=1C=CC(Br)=C(C1)N2CCC(=O)NC2=O)N3CCN(CC3)C=4C=CC=5OC=CC5C4,Z8266328264,497.342,497.342,1.934,-6.146,1,4,86.1,3,https://real.enamine.net/public-enum-files/Z8266328264
O=C(O)C(F)(F)F.CC1=NC=2CCCCC2N1C3CCN(C3)C(=O)NC=4C=CC(F)=C(C4)N5CCC(=O)NC5=O,Z9354138024,568.522,454.498,0.031,-4.361,2,4,99.57,4,https://real.enamine.net/public-enum-files/Z9354138024
O=C(NS(=O)(=O)C=1NC=C2C1CCS2(=O)=O)C3=CC=C(F)C(=C3)N4CCC(=O)NC4=O,Z8267130659,470.455,470.455,-1.432,-4.147,3,7,162.58,3,https://real.enamine.net/public-enum-files/Z8267130659
O=C(O)C(F)(F)F.CS(=O)(=NC(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)C=3C=NN4CCNCC34,Z9314605172,530.48,416.456,-2.667,-3.687,2,7,125.76,4,https://real.enamine.net/public-enum-files/Z9314605172
COC=1C=C2CCN(C(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)C(C5=CC=CS5)C2=CC1OC,Z8267149226,491.561,491.561,1.613,-5.645,1,5,88.18,5,https://real.enamine.net/public-enum-files/Z8267149226
O=C(O)C(F)(F)F.O=C(NC=1C=NC=2CC3CCC(N3)C2C1)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9402912076,505.448,391.424,-0.581,-4.112,3,5,103.43,4,https://real.enamine.net/public-enum-files/Z9402912076
COC=1C=CC=C(C1)CC(=O)N2CCC=3C=CC(=CC32)NC(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z8267161896,498.531,498.531,1.228,-5.74,2,5,108.05,6,https://real.enamine.net/public-enum-files/Z8267161896
NC=1NN=C(CCCNC(=O)C=2C=CC(=CC2)N3CCC(=O)NC3=O)C1C4=NC=5C=CC=CC5S4,Z8267165964,489.552,489.552,0.695,-5.821,4,6,146.1,7,https://real.enamine.net/public-enum-files/Z8267165964
CC=1C=C(C=CC1O)C2=CN=C(NC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)N2C,Z8267167372,419.434,419.434,1.1,-4.909,3,5,116.56,4,https://real.enamine.net/public-enum-files/Z8267167372
O=C(C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCCN(CC3)C(=O)C=4C=CC=CC4C(F)(F)F,Z8267168015,488.46,488.46,0.337,-5.895,1,4,90.03,4,https://real.enamine.net/public-enum-files/Z8267168015
O=C(NC1=CC=C(C2=NON=C12)N3CCOCC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z8267183260,436.422,436.422,0.4,-4.104,2,7,129.9,4,https://real.enamine.net/public-enum-files/Z8267183260
CC1C=2C=C3OCCOC3=CC2C4(CCCC4)CN1C(=O)C=5C=CC(=CC5)N6CCC(=O)NC6=O,Z8267187724,475.537,475.537,2.626,-5.992,1,5,88.18,2,https://real.enamine.net/public-enum-files/Z8267187724
O=C(CCNC(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)N3CCOC=4C=CC=CC4C3,Z8267189677,436.462,436.462,-0.183,-4.571,2,5,108.05,5,https://real.enamine.net/public-enum-files/Z8267189677
"O=C(O)C(F)(F)F.CN1C=NC=C1[C@@H]2[C@H](CCC(=O)N2C3CC3)NC(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O |&1:13,14,r|",Z9402047409,564.515,450.491,-1.658,-4.165,2,5,116.64,6,https://real.enamine.net/public-enum-files/Z9402047409
COC=1C=C(C=CC1O)C2=NOC(CCCCCNC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)=N2,Z8267205449,493.513,493.513,0.686,-4.738,3,7,146.89,10,https://real.enamine.net/public-enum-files/Z8267205449
CCN(C(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)C(C)C=3C=CC(=CC3)C=4C=CC=C(C4)OC,Z8267210482,471.549,471.549,3.111,-6.648,1,4,78.95,7,https://real.enamine.net/public-enum-files/Z8267210482
CCC(NC(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)C3=NN=C4CCCCCN34,Z8267216229,410.471,410.471,-0.483,-3.432,2,5,109.22,5,https://real.enamine.net/public-enum-files/Z8267216229
O=C(O)C(F)(F)F.O=C(NC=1C=CC(OCCCN2CCOCC2)=C(F)C1)C=3C=CC(=CC3)N4CCC(=O)NC4=O,Z9401380767,584.518,470.494,0.961,-4.865,2,6,100.21,9,https://real.enamine.net/public-enum-files/Z9401380767
O=C(O)C(F)(F)F.CC1=CC=C(CN2CCC[C@H]3CN(C[C@H]32)C(=O)C=4C=CC(=CC4)N5CCC(=O)NC5=O)S1,Z9401379599,566.595,452.571,1.504,-5.771,1,4,72.96,5,https://real.enamine.net/public-enum-files/Z9401379599
CN(C(=O)C=1C=CC(=CC1)N2CCC(=O)NC2=O)C3CCC=4N=CC=CC4C3,Z8710512612,378.425,378.425,-0.678,-3.287,1,4,82.61,3,https://real.enamine.net/public-enum-files/Z8710512612
O=C(O)C(F)(F)F.O=C(C=1C=C(Cl)C=C(C1)N2CCC(=O)NC2=O)N3CC[C@@]43C[C@H](C4)C5=NC=CN5,Z9398063813,527.881,413.858,-0.978,-4.943,2,4,98.4,4,https://real.enamine.net/public-enum-files/Z9398063813
"COCC1=NN=C(O1)[C@]23CC[C@H]2CCN3C(=O)C=4C=CC(C)=C(C4)N5CCC(=O)NC5=O |&1:8,11,r|",Z9302746979,439.465,439.465,-1.847,-3.591,1,6,117.87,5,https://real.enamine.net/public-enum-files/Z9302746979
"COCCN1C(=O)C[C@H](C(=O)NC=2C=CC=C(C2C)N3CCC(=O)NC3=O)[C@H]1C=4C=NN(C)C4C |&1:8,27,r|",Z9302747475,482.533,482.533,-0.802,-2.291,2,6,125.87,7,https://real.enamine.net/public-enum-files/Z9302747475
CC=1C=C(C=CC1N2CCC(=O)NC2=O)NCC34CC(C3)(COC4)C=5C=CC(=CC5)OC(F)(F)F,Z9302747510,489.488,489.488,2.82,-5.285,2,5,79.9,7,https://real.enamine.net/public-enum-files/Z9302747510
CCC1=NC=C(O1)C2=CN(C[C@H]3C[C@H](O)CN3C(=O)C=4C=CC(=C(C)C4)N5CCC(=O)NC5=O)N=N2,Z9302747591,493.516,493.516,-1.186,-2.998,2,7,146.69,6,https://real.enamine.net/public-enum-files/Z9302747591
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N[C@H]3C[C@H](C3)N4C=C(N=N4)C=5C=NC=C6C=CC=CC56,Z9302747662,495.534,495.534,0.038,-5.51,2,6,122.11,5,https://real.enamine.net/public-enum-files/Z9302747662
N#CC=1C=CC=NC1C2=CN(N=N2)C3CC4CCC(C3)N4C(=O)C=5C=CC(=CC5)N6CCC(=O)NC6=O,Z9302747668,496.522,496.522,-1.471,-3.988,1,7,137.11,4,https://real.enamine.net/public-enum-files/Z9302747668
O=C(O)C(F)(F)F.NC=1C=CC=2OC(CNC(=O)C=3C=CC(=CC3)N4CCC(=O)NC4=O)CCC2C1,Z9311798443,508.448,394.425,-0.067,-5.276,3,5,113.76,5,https://real.enamine.net/public-enum-files/Z9311798443
CC=1C=CC=2NC=3CCC(CC3C2C1)NC=4C=C(C=CC4C)N5CCC(=O)NC5=O,Z9302747929,402.49,402.49,2.841,-5.758,3,3,77.23,3,https://real.enamine.net/public-enum-files/Z9302747929
CN1C=C2C(=O)NC(CC2=N1)C(=O)NC=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O,Z9302748032,416.819,416.819,-1.303,-3.301,3,5,125.43,3,https://real.enamine.net/public-enum-files/Z9302748032
CC=1C=CC(=CC1C(=O)NC(C)C2=NC=3CCCCCC3S2)N4CCC(=O)NC4=O,Z9302748187,426.534,426.534,1.443,-5.172,2,4,91.4,4,https://real.enamine.net/public-enum-files/Z9302748187
O=C(O)C(F)(F)F.O=C(NC1=CC=C(C(F)=C1)N2CCC(=O)NC2=O)C3=CN(CCC4CCCCN4)N=N3,Z9314605183,543.473,429.449,-0.497,-3.497,3,6,121.25,7,https://real.enamine.net/public-enum-files/Z9314605183
O=C(O)C(F)(F)F.CC1=CC(=CC(=C1)N2CCC(=O)NC2=O)C(=O)NCC3CCCN(CC4=CC=CS4)C3,Z9401380768,554.584,440.561,1.142,-5.357,2,4,81.75,7,https://real.enamine.net/public-enum-files/Z9401380768
COCC1=NC(=NO1)C2CCCCCN2C(=O)C=3C=C(C)C=C(C3)N4CCC(=O)NC4=O,Z9302748407,441.481,441.481,-0.143,-3.65,1,6,117.87,5,https://real.enamine.net/public-enum-files/Z9302748407
O=C(O)C(F)(F)F.CC1=CC(=CC=C1N2CCC(=O)NC2=O)NC(=O)C3=NN(C)C=C3CN4CCC(C4)N(C)C,Z9310310480,567.562,453.539,-0.817,-2.845,2,6,102.81,7,https://real.enamine.net/public-enum-files/Z9310310480
CC=1C=C(C=CC1N2CCC(=O)NC2=O)C(=O)N3CC(COCC(=O)N(C)C)OC(C)(C)C3,Z9302748673,460.524,460.524,-0.513,-3.591,1,6,108.49,6,https://real.enamine.net/public-enum-files/Z9302748673
O=C(O)C(F)(F)F.NC(CC1=CNC=2C=NC=CC12)C(=O)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9314605184,574.553,460.529,-0.422,-4.426,3,5,124.42,6,https://real.enamine.net/public-enum-files/Z9314605184
CC=1C=CC(=CC1C(=O)N2CCC=3C=CC=CC3C2CNC=4C=CC=CC4)N5CCC(=O)NC5=O,Z9302748792,468.548,468.548,2.93,-6.395,2,4,81.75,5,https://real.enamine.net/public-enum-files/Z9302748792
O=C(NC=1C=C(Cl)C=C(C1)N2CCC(=O)NC2=O)C(O)C3=CC=C(O)C(=C3)OC(F)(F)F,Z9302748860,473.787,473.787,0.934,-5.343,4,6,128.2,6,https://real.enamine.net/public-enum-files/Z9302748860
O=C(NC1CCN(CC=2C=CC(=CC2)C=3N=NNN3)C1=O)C=4C=CC=C(C4)N5CCC(=O)NC5=O,Z9302748872,474.473,474.473,-0.711,-5.354,3,7,153.28,6,https://real.enamine.net/public-enum-files/Z9302748872
O=C(NC=1C=CC(=C(F)C1)N2CCC(=O)NC2=O)C3CC4=CC=CC=C4CN3C(=O)C5=CC=CO5,Z9302748947,476.458,476.458,1.203,-5.824,2,4,111.96,4,https://real.enamine.net/public-enum-files/Z9302748947
O=C(NCC(C1=CNC=2C=C(Cl)C=CC12)C(F)(F)F)C=3C=CC=C(C3)N4CCC(=O)NC4=O,Z9302749014,478.852,478.852,1.873,-6.509,3,3,94.3,6,https://real.enamine.net/public-enum-files/Z9302749014
O=C(NC1CCN(C1)C=2C=CC=CC2OC(F)F)C=3C=C(Cl)C=C(C3)N4CCC(=O)NC4=O,Z9302749017,478.877,478.877,1.807,-5.931,2,5,90.98,6,https://real.enamine.net/public-enum-files/Z9302749017
O=C(O)C(F)(F)F.CC=1SC=2N=C(NC(=O)C2C1C)C(C)N3CCC(CC3)C=4C=CC(=CC4)N5CCC(=O)NC5=O,Z9310700241,593.62,479.597,1.487,-5.651,2,5,94.11,5,https://real.enamine.net/public-enum-files/Z9310700241
O=C(O)C(F)(F)F.CC1=CC=C(C=C1C(=O)N2CCCC(C2)C=3NN=CC3CN4CCOCC4)N5CCC(=O)NC5=O,Z9401520686,594.584,480.561,-0.906,-4.204,2,6,110.87,6,https://real.enamine.net/public-enum-files/Z9401520686
O=C(O)C(F)(F)F.CC1=CC(=CC(=C1)NC(C)COC=2C=CC=3C=C(Br)C=CC3C2)N4CCC(=O)NC4=O,Z9402057691,596.394,482.37,4.055,-7.964,2,4,70.67,7,https://real.enamine.net/public-enum-files/Z9402057691
